"pair","method_code","b_fast","se_fast","pval_fast","b_native","se_native","pval_native","abs_beta_delta","abs_se_delta","abs_pval_delta"
1133,"weighted_mode",-0.314740956551908,715.11246659116,0.999649048708808,-0.314740956551908,587.862929498062,0.999573081364707,0,127.249537093098,7.5967344100647e-05
1134,"egger",-0.0438747908018747,0.0892907767012238,0.623435776652631,-0.0438747908018749,0.0892907767012239,0.62343577665263,1.59594559789866e-16,8.32667268468867e-17,8.88178419700125e-16
1134,"ivw",-0.0563952868528256,0.0594462498369099,0.342784941876042,-0.0563952868528256,0.0594462498369099,0.342784941876042,0,2.08166817117217e-17,5.55111512312578e-17
1134,"simple_mode",-0.38439262620963,1604.99051173335,0.99980902763696,-0.38439262620963,1907.95465807887,0.999839352140658,0,302.964146345518,3.03245036984423e-05
1134,"weighted_median",-0.0828731897275171,0.0463156933400954,0.0735647081965043,-0.0828731897275171,0.0492462943487843,0.0924078161114499,1.38777878078145e-17,0.00293060100868892,0.0188431079149455
1134,"weighted_mode",-0.38439262620963,1604.99051173335,0.99980902763696,-0.38439262620963,1660.0026402299,0.999815356419655,0,55.0121284965489,6.32878269513082e-06
1135,"egger",-0.0088007995333057,0.0793534141234927,0.911746495400393,-0.00880079953330563,0.0793534141234928,0.911746495400393,6.76542155630955e-17,5.55111512312578e-17,6.66133814775094e-16
1135,"ivw",0.00722294947996747,0.0560614403452784,0.89748434552626,0.00722294947996749,0.0560614403452784,0.89748434552626,1.56125112837913e-17,6.93889390390723e-18,2.22044604925031e-16
1135,"simple_mode",-0.118794308170645,72.9891302026486,0.998702207680588,-0.118794308170645,88.2057512604727,0.998926093316576,0,15.2166210578241,0.000223885635987742
1135,"weighted_median",0.048056446042012,0.0528571192899261,0.3632570133774,0.048056446042012,0.0460784057507958,0.296981776237623,0,0.0067787135391303,0.0662752371397774
1135,"weighted_mode",-0.118794308170645,72.9891302026486,0.998702207680588,-0.118794308170645,102.275776803733,0.999073830029841,0,29.2866466010844,0.000371622349252476
1136,"egger",0.169770544222424,0.0902710555719236,0.0607460289196106,0.169770544222424,0.0902710555719236,0.0607460289196107,1.11022302462516e-16,0,1.73472347597681e-16
1136,"ivw",0.0419005362408184,0.061732778958993,0.497302310272512,0.0419005362408183,0.061732778958993,0.497302310272512,4.85722573273506e-17,1.38777878078145e-17,3.88578058618805e-16
1136,"simple_mode",2.07688198790609,2814.61032761549,0.999411615191853,2.07688198790609,4376.88080037341,0.999621631449081,0,1562.27047275792,0.000210016257228274
1136,"weighted_median",0.0437852881346405,0.0572394460779765,0.444301590683291,0.0437852881346405,0.0589456794427818,0.457598281843022,7.63278329429795e-17,0.00170623336480527,0.0132966911597309
1136,"weighted_mode",2.07688198790609,2825.40029346537,0.999413862183492,2.07688198790609,2763.02226417928,0.999400629530419,0,62.3780292860861,1.32326530736249e-05
1137,"egger",-0.129560889094067,0.0697248566665115,0.0638825197244666,-0.129560889094067,0.0697248566665114,0.0638825197244669,2.77555756156289e-16,5.55111512312578e-17,3.7470027081099e-16
1137,"ivw",-0.0723802973177956,0.0512341550683441,0.157733580343042,-0.0723802973177955,0.0512341550683441,0.157733580343042,9.71445146547012e-17,4.85722573273506e-17,1.94289029309402e-16
1137,"simple_mode",-1.46929344188035,1751.8845434739,0.999331238973694,-1.46929344188035,1369.86991331775,0.999144742134733,0,382.014630156148,0.000186496838960659
1137,"weighted_median",0.0407629974267775,0.0464197915282749,0.379868663368841,0.0407629974267775,0.0476663727960474,0.392455353255923,0,0.00124658126777252,0.0125866898870828
1137,"weighted_mode",-1.46929344188035,1751.8845434739,0.999331238973694,-1.46929344188035,1300.27545181084,0.999098966306429,0,451.609091663056,0.000232272667265221
1138,"egger",0.217498881366758,0.0873210676223028,0.0131524887710472,0.217498881366759,0.0873210676223029,0.0131524887710472,3.05311331771918e-16,6.93889390390723e-17,5.89805981832114e-17
1138,"ivw",0.101578439007735,0.059544109713561,0.0880200003359078,0.101578439007735,0.0595441097135611,0.0880200003359074,1.52655665885959e-16,2.08166817117217e-17,3.7470027081099e-16
1138,"simple_mode",-0.991133793392296,982.820089893983,0.99919587024545,-0.991133793392296,950.743803701496,0.999168740447887,0,32.076286192487,2.71297975626972e-05
1138,"weighted_median",0.0641013360303308,0.0592041341036476,0.278933954217143,0.0641013360303308,0.0624078268354968,0.304356350618622,0,0.00320369273184919,0.0254223964014798
1138,"weighted_mode",-0.991133793392296,982.820089893983,0.99919587024545,-0.991133793392296,919.338083033686,0.999140343609112,0,63.4820068602968,5.55266363380102e-05
1139,"egger",0.176839562131505,0.0839471932141935,0.0357814268136005,0.176839562131505,0.0839471932141935,0.0357814268136007,2.22044604925031e-16,2.77555756156289e-17,1.87350135405495e-16
1139,"ivw",0.0574642682131674,0.0576424532426816,0.318808785532194,0.0574642682131674,0.0576424532426817,0.318808785532194,1.38777878078145e-17,1.38777878078145e-17,0
1139,"simple_mode",0.169288283680537,835.873616944038,0.999838506804245,0.169288283680537,641.641680130859,0.999789621053022,0,194.231936813179,4.88857512226382e-05
1139,"weighted_median",0.0974458853009538,0.0608483577353243,0.109276257278085,0.0974458853009538,0.0626393596451983,0.119787675127115,2.77555756156289e-17,0.00179100190987404,0.0105114178490306
1139,"weighted_mode",0.169288283680537,835.873616944038,0.999838506804245,0.169288283680537,842.412455028561,0.999839760320664,0,6.53883808452349,1.25351641955262e-06
114,"egger",-0.0646677179396544,0.0566723202403502,0.254522262447011,-0.0646677179396545,0.0566723202403502,0.254522262447011,9.71445146547012e-17,4.16333634234434e-17,3.88578058618805e-16
114,"ivw",-0.0299395310277559,0.0451476692672168,0.507236559298674,-0.0299395310277559,0.0451476692672168,0.507236559298674,7.63278329429795e-17,6.93889390390723e-17,3.33066907387547e-16
114,"simple_mode",0.208959291621255,18.0101364114127,0.990748697867979,0.208959291621255,20.2041872790348,0.991753294463506,0,2.1940508676221,0.00100459659552732
114,"weighted_median",-0.0342962693806889,0.02905531496708,0.237849705275646,-0.0342962693806889,0.032782354864963,0.295477577787225,0,0.00372703989788296,0.0576278725115789
114,"weighted_mode",0.208959291621255,17.7063693658983,0.990589991643489,0.208959291621255,19.2086797397664,0.991325917829745,0,1.50231037386813,0.000735926186256175
1140,"egger",0.0475934087438294,0.0877842429730665,0.588009321283062,0.0475934087438295,0.0877842429730665,0.588009321283061,6.2450045135165e-17,0,5.55111512312578e-16
1140,"ivw",-0.0367500014253906,0.0601412911726871,0.541159154608911,-0.0367500014253906,0.060141291172687,0.54115915460891,1.38777878078145e-17,6.93889390390723e-17,6.66133814775094e-16
1140,"simple_mode",-0.247604660405722,182.779248191309,0.998919811020033,-0.247604660405722,260.499506502993,0.99924208624021,0,77.7202583116837,0.000322275220176582
1140,"weighted_median",-0.090678199188524,0.0493698676366197,0.0662525099863935,-0.090678199188524,0.0486796230102751,0.0624967784717947,0,0.000690244626344594,0.00375573151459878
1140,"weighted_mode",-0.247604660405722,182.779248191309,0.998919811020033,-0.247604660405722,206.658369084871,0.99904462546705,0,23.8791208935621,0.000124814447016508
1141,"egger",0.102021553257054,0.0878992557432322,0.246474029338834,0.102021553257054,0.0878992557432323,0.246474029338834,2.77555756156289e-17,1.11022302462516e-16,7.49400541621981e-16
1141,"ivw",-0.0216632629976375,0.0610984333960904,0.722916764225121,-0.0216632629976376,0.0610984333960903,0.72291676422512,5.20417042793042e-17,1.38777878078145e-17,7.7715611723761e-16
1141,"simple_mode",0.833286531895641,1189.39923944561,0.999441356669889,0.833286531895641,1282.03887133004,0.999481724014454,0,92.6396318844254,4.03673445656949e-05
1141,"weighted_median",0.00979260335528864,0.0451256247008635,0.828202424881277,0.00979260335528864,0.0503312901001217,0.845735124685492,0,0.00520566539925818,0.017532699804215
1141,"weighted_mode",0.833286531895641,1189.39923944561,0.999441356669889,0.833286531895641,1309.32738136249,0.999492525726614,0,119.92814191688,5.11690567255307e-05
1142,"egger",0.0242470151500617,0.127918638258081,0.849758172039328,0.0242470151500615,0.127918638258081,0.849758172039329,1.42247325030098e-16,2.77555756156289e-17,7.7715611723761e-16
1142,"ivw",0.115279995419498,0.0869636599650014,0.184968538185037,0.115279995419498,0.0869636599650014,0.184968538185038,1.2490009027033e-16,2.77555756156289e-17,6.38378239159465e-16
1142,"simple_mode",-0.50085758272611,100.181059462291,0.996013472479,-0.50085758272611,149.212202787181,0.99732343964352,0,49.0311433248893,0.00130996716452025
1142,"weighted_median",0.107574703983965,0.0462260143795171,0.0199574734700092,0.107574703983965,0.0482618858599384,0.0258153380558838,0,0.00203587148042134,0.0058578645858746
1142,"weighted_mode",-0.50085758272611,100.181059462291,0.996013472479,-0.50085758272611,156.888520551845,0.997454399231677,0,56.707461089554,0.00144092675267671
1143,"egger",-0.118194382296036,0.0862827578737836,0.171506224090903,-0.118194382296036,0.0862827578737835,0.171506224090903,1.80411241501588e-16,8.32667268468867e-17,2.4980018054066e-16
1143,"ivw",-0.0700449305945466,0.0614622391770143,0.254435605971659,-0.0700449305945466,0.0614622391770142,0.254435605971658,1.38777878078145e-17,6.2450045135165e-17,2.22044604925031e-16
1143,"simple_mode",-0.21148699351429,69.9604268715698,0.997589547948463,-0.21148699351429,107.688665503873,0.998434037579516,0,37.7282386323034,0.000844489631052436
1143,"weighted_median",9.25215701638718e-05,0.054726509332691,0.998651083394333,9.25215701638718e-05,0.0537816675860581,0.998627385514879,0,0.000944841746632875,2.36978794544429e-05
1143,"weighted_mode",-0.21148699351429,69.9604268715698,0.997589547948463,-0.21148699351429,94.1106949494834,0.998208106211922,0,24.1502680779136,0.00061855826345858
1144,"egger",-0.0946205689357385,0.0902029583024712,0.294826581779691,-0.0946205689357382,0.0902029583024711,0.294826581779692,3.7470027081099e-16,1.11022302462516e-16,1.33226762955019e-15
1144,"ivw",-0.0130534156175664,0.0629923313933412,0.835836254580099,-0.0130534156175664,0.0629923313933411,0.835836254580099,5.20417042793042e-17,5.55111512312578e-17,7.7715611723761e-16
1144,"simple_mode",-0.912239272965831,786.042806285378,0.999074598034849,-0.912239272965831,650.240399444391,0.998881328378343,0,135.802406840987,0.000193269656506345
1144,"weighted_median",-0.108634211680343,0.047519300241644,0.0222479912556582,-0.108634211680343,0.0470676552558678,0.0209966983733195,4.16333634234434e-17,0.000451644985776177,0.00125129288233877
1144,"weighted_mode",-0.912239272965831,786.042806285378,0.999074598034849,-0.912239272965831,730.052002711164,0.999003625044715,0,55.9908035742136,7.09729901344769e-05
1145,"egger",0.0228865426833047,0.0903053520020974,0.800062894930039,0.0228865426833046,0.0903053520020973,0.800062894930039,1.73472347597681e-17,2.77555756156289e-17,0
1145,"ivw",-0.0277220967158508,0.0601876142523671,0.645089407813888,-0.0277220967158508,0.0601876142523672,0.645089407813888,1.04083408558608e-17,6.93889390390723e-18,2.22044604925031e-16
1145,"simple_mode",-1.89083083904715,1513.61414441421,0.999003894510093,-1.89083083904715,1644.23339454109,0.999083025911141,0,130.619250126881,7.91314010476496e-05
1145,"weighted_median",0.0713045048713118,0.0580875092254615,0.219621224602876,0.0713045048713119,0.0554782856042251,0.198698398495035,1.38777878078145e-17,0.00260922362123647,0.0209228261078409
1145,"weighted_mode",-1.89083083904715,1513.61414441421,0.999003894510093,-1.89083083904715,1520.18957656907,0.999008203065273,0,6.57543215485725,4.30855517974393e-06
1146,"egger",-0.0107032129423807,0.0849731590842708,0.899827248902648,-0.0107032129423808,0.0849731590842708,0.899827248902647,9.19403442267708e-17,6.93889390390723e-17,9.99200722162641e-16
1146,"ivw",0.0363192757675921,0.0565884296261441,0.520993621125802,0.036319275767592,0.0565884296261441,0.520993621125803,4.85722573273506e-17,6.93889390390723e-18,7.7715611723761e-16
1146,"simple_mode",0.67617057683349,1238.14075298937,0.99956453407627,0.67617057683349,1459.71526621625,0.999630634736291,0,221.574513226879,6.61006600212177e-05
1146,"weighted_median",-0.014081805953106,0.0587253830843212,0.810492447875717,-0.0140818059531064,0.0518143729435821,0.785795700631761,3.98986399474666e-16,0.00691101014073913,0.024696747243956
1146,"weighted_mode",0.67617057683349,1238.14075298937,0.99956453407627,0.67617057683349,1649.7198703519,0.999673175956638,0,411.57911736253,0.000108641880368632
1147,"egger",-0.249377407482114,0.0752938787505111,0.00101079040970748,-0.249377407482114,0.0752938787505111,0.00101079040970748,1.38777878078145e-16,5.55111512312578e-17,0
1147,"ivw",-0.228558842639933,0.051533765433341,9.2017626763692e-06,-0.228558842639933,0.051533765433341,9.20176267636924e-06,0,6.93889390390723e-18,3.21872519956634e-20
1147,"simple_mode",-1.00744649886355,916.722664452101,0.999123701873835,-1.00744649886355,1112.92549710826,0.999278188515513,0,196.202832656158,0.000154486641678719
1147,"weighted_median",-0.384519618759266,0.0547092426838513,2.08883052270181e-12,-0.384519618759266,0.0457785632016741,4.48168822428348e-17,5.55111512312578e-17,0.00893067948217727,2.08878570581956e-12
1147,"weighted_mode",-1.00744649886355,916.722664452101,0.999123701873835,-1.00744649886355,1316.40218446803,0.999389759113102,0,399.679520015927,0.000266057239267425
1148,"egger",-0.294954559992801,0.0789740960657326,0.000215267468850161,-0.2949545599928,0.0789740960657326,0.000215267468850164,6.10622663543836e-16,8.32667268468867e-17,3.27971157176865e-18
1148,"ivw",-0.100148967637635,0.0544812901545679,0.06602899231398,-0.100148967637635,0.0544812901545678,0.0660289923139799,4.16333634234434e-17,3.46944695195361e-17,6.93889390390723e-17
1148,"simple_mode",0.766414070329585,766.401900059805,0.999202602680724,0.766414070329585,604.391555182911,0.998988856225283,0,162.010344876895,0.000213746455441033
1148,"weighted_median",-0.150508006632544,0.0461094163671716,0.00109793398069923,-0.150508006632544,0.0450497253295844,0.00083498086496298,0,0.00105969103758714,0.000262953115736247
1148,"weighted_mode",-1.53428891339197,766.401900059805,0.998403686337365,-1.53428891339197,782.15758966832,0.998435842248457,0,15.7556896085148,3.21559110920688e-05
1149,"egger",0.064179567848162,0.0759050082907706,0.398325908845412,0.064179567848162,0.0759050082907706,0.398325908845412,2.77555756156289e-17,1.38777878078145e-17,4.44089209850063e-16
1149,"ivw",0.000181260940601432,0.0524656666368859,0.997243435039595,0.000181260940601435,0.052465666636886,0.997243435039595,2.98155597433514e-18,3.46944695195361e-17,0
1149,"simple_mode",0.710724440583714,509.739278918592,0.998888214625925,0.710724440583714,477.702473279177,0.998813653516415,0,32.0368056394157,7.45611095099852e-05
1149,"weighted_median",-0.0140701762325598,0.0401169255197297,0.725791534985289,-0.0140701762325598,0.0450211301991502,0.754642452397388,0,0.00490420467942052,0.0288509174120994
1149,"weighted_mode",0.710724440583714,509.739278918592,0.998888214625925,0.710724440583714,560.20958883231,0.998988377354003,0,50.4703099137178,0.000100162728077557
115,"egger",0.112216092543662,0.0756743090127364,0.138897074882386,0.112216092543662,0.0756743090127363,0.138897074882386,1.38777878078145e-17,4.16333634234434e-17,1.66533453693773e-16
115,"ivw",0.0108609665764601,0.0563740046141786,0.847225934745832,0.0108609665764601,0.0563740046141787,0.847225934745832,1.73472347597681e-18,8.32667268468867e-17,2.22044604925031e-16
115,"simple_mode",-0.0517096606816787,34.0416125261124,0.998788762400484,-0.0517096606816787,38.1868912151035,0.998920245063381,0,4.14527868899112,0.000131482662896865
115,"weighted_median",0.0255164478198911,0.0487815733532885,0.600921686399931,0.0255164478198912,0.0535597982898003,0.633781988402432,1.04083408558608e-16,0.00477822493651182,0.0328603020025002
115,"weighted_mode",-0.0517096606816787,34.0046204481169,0.998787444751278,-0.0517096606816787,34.7494023189343,0.998813433356283,0,0.744781870817405,2.59886050051339e-05
1150,"egger",-0.0495530400797323,0.0856958856810945,0.563427152427469,-0.0495530400797326,0.0856958856810946,0.563427152427467,2.35922392732846e-16,5.55111512312578e-17,1.55431223447522e-15
1150,"ivw",-0.107231790843994,0.0591225892611462,0.0697209270758479,-0.107231790843994,0.0591225892611463,0.0697209270758479,4.16333634234434e-17,2.08166817117217e-17,0
1150,"simple_mode",1.67116669239582,1640.6870086629,0.999187802021689,1.67116669239582,1592.32215742595,0.999163132503673,0,48.3648512369466,2.46695180161627e-05
1150,"weighted_median",0.0650047785037338,0.0598867314584746,0.277717032002209,0.0650047785037338,0.0620996221630554,0.295200046262366,0,0.0022128907045808,0.0174830142601572
1150,"weighted_mode",1.67116669239582,1613.01860282442,0.9991738702448,1.67116669239582,1504.5841344473,0.999114331596828,0,108.434468377121,5.95386479727011e-05
1151,"egger",-0.0767929624487863,0.0973471418262975,0.430665304515715,-0.0767929624487865,0.0973471418262977,0.430665304515715,1.94289029309402e-16,1.66533453693773e-16,5.55111512312578e-16
1151,"ivw",-0.0696291909400086,0.0649721541844852,0.283864943604088,-0.0696291909400088,0.0649721541844853,0.283864943604088,1.52655665885959e-16,8.32667268468867e-17,4.9960036108132e-16
1151,"simple_mode",-0.545488582988187,25.7731414126372,0.983124612598119,-0.545488582988187,31.440756091738,0.986166286119085,0,5.66761467910077,0.00304167352096607
1151,"weighted_median",0.0197568338085819,0.0559433181950858,0.723969946745966,0.0197568338085819,0.0499099903090134,0.692216218580234,0,0.00603332788607235,0.0317537281657312
1151,"weighted_mode",-0.545488582988187,25.7731414126372,0.983124612598119,-0.545488582988187,33.7219015393945,0.987101994150509,0,7.94876012675731,0.00397738155238958
1152,"egger",0.075089330671822,0.0834684389135035,0.36886996315028,0.0750893306718221,0.0834684389135034,0.368869963150278,1.38777878078145e-16,9.71445146547012e-17,1.22124532708767e-15
1152,"ivw",0.143657045511252,0.0558543458470449,0.0101114627808977,0.143657045511252,0.0558543458470449,0.0101114627808977,2.77555756156289e-17,6.93889390390723e-18,1.21430643318376e-17
1152,"simple_mode",-0.0742037795121182,14.1327532888055,0.995813364076009,-0.0742037795121182,12.422705307509,0.995237059001002,0,1.71004798129646,0.000576305075006278
1152,"weighted_median",0.0942037629510834,0.0566792890120528,0.096502924189739,0.0942037629510834,0.0545071549582632,0.0839375859705827,0,0.00217213405378962,0.0125653382191563
1152,"weighted_mode",-0.0742037795121182,14.1327532888055,0.995813364076009,-0.0742037795121182,12.3513178938645,0.99520953076855,0,1.78143539494097,0.000603833307458834
1153,"egger",-0.156159163721103,0.0906505590311562,0.0857286822705225,-0.156159163721102,0.0906505590311561,0.0857286822705236,6.10622663543836e-16,4.16333634234434e-17,1.11022302462516e-15
1153,"ivw",-0.109061729062397,0.0604197550487642,0.0710641385058915,-0.109061729062396,0.0604197550487642,0.0710641385058924,3.05311331771918e-16,6.93889390390723e-18,8.04911692853238e-16
1153,"simple_mode",-0.26372346218352,8.87238918840673,0.976301982038884,-0.26372346218352,8.96449114050271,0.97654538673869,0,0.0921019520959785,0.000243404699806882
1153,"weighted_median",-0.0873761373972562,0.0582210129181278,0.133416003450317,-0.0873761373972561,0.0678302012554815,0.197690347980016,1.38777878078145e-17,0.00960918833735366,0.0642743445296992
1153,"weighted_mode",-0.26372346218352,8.87238918840673,0.976301982038884,-0.26372346218352,10.1636126516608,0.97931194049758,0,1.29122346325404,0.00300995845869645
1154,"egger",0.233304963804544,0.067075091642026,0.000560386192410885,0.233304963804543,0.0670750916420259,0.000560386192410895,5.27355936696949e-16,5.55111512312578e-17,9.75781955236954e-18
1154,"ivw",0.0947911446453671,0.0487920756104525,0.0520455300500676,0.0947911446453672,0.0487920756104525,0.0520455300500676,2.77555756156289e-17,2.08166817117217e-17,3.46944695195361e-17
1154,"simple_mode",0.215187285955102,3.79891426833672,0.95485680575618,0.215187285955102,4.38938083823649,0.960924286182015,0,0.590466569899765,0.0060674804258346
1154,"weighted_median",0.241032120512939,0.0407409683035756,3.294447150766e-09,0.241032120512939,0.041512909025958,6.39078314080804e-09,8.32667268468867e-17,0.000771940722382403,3.09633599004203e-09
1154,"weighted_mode",0.215187285955102,3.86761978241461,0.955657905767665,0.215187285955102,4.08910374377061,0.958057384436724,0,0.221483961355998,0.00239947866905876
1155,"egger",0.0187712396082315,0.0912425956631543,0.837107863244569,0.0187712396082314,0.0912425956631544,0.83710786324457,9.36750677027476e-17,4.16333634234434e-17,7.7715611723761e-16
1155,"ivw",-0.0048924320690915,0.0639187164899431,0.938988328055598,-0.00489243206909151,0.0639187164899431,0.938988328055598,1.04083408558608e-17,0,1.11022302462516e-16
1155,"simple_mode",0.0743316253395936,7.18733360826465,0.991753569334574,0.0743316253395936,5.82788802266492,0.989830055714199,0,1.35944558559972,0.0019235136203748
1155,"weighted_median",-0.000713310629261391,0.0500582610621775,0.988630842024941,-0.000713310629261403,0.0553465553007098,0.989717087549047,1.21430643318376e-17,0.00528829423853232,0.00108624552410552
1155,"weighted_mode",0.0743316253395936,7.18733360826465,0.991753569334574,0.0743316253395936,5.46196799198711,0.989148769545363,0,1.72536561627754,0.00260479978921135
1156,"egger",-0.101340148080212,0.0793424822796583,0.202258756772584,-0.101340148080212,0.0793424822796583,0.202258756772584,1.38777878078145e-17,0,5.55111512312578e-17
1156,"ivw",-0.0269510689659661,0.057197487199318,0.63750275001849,-0.0269510689659661,0.057197487199318,0.63750275001849,6.93889390390723e-18,2.77555756156289e-17,2.22044604925031e-16
1156,"simple_mode",0.0361080344191438,12.818039222232,0.99775379379187,0.0361080344191438,12.059889190609,0.997612585499633,0,0.758150031623003,0.00014120829223685
1156,"weighted_median",0.0717301756012269,0.0466415138814235,0.124072063780526,0.0717301756012269,0.0494920511358447,0.147246230178007,0,0.00285053725442119,0.0231741663974816
1156,"weighted_mode",0.0361080344191438,12.7669641270878,0.997744807717452,0.0361080344191438,12.0719136791616,0.997614963527941,0,0.695050447926169,0.00012984418951012
1157,"egger",0.0635461085329526,0.0928072743951966,0.493925202561339,0.0635461085329525,0.0928072743951966,0.493925202561339,4.16333634234434e-17,0,4.44089209850063e-16
1157,"ivw",0.0416434474465453,0.0652232421236479,0.523164144427429,0.0416434474465453,0.0652232421236478,0.523164144427429,3.46944695195361e-17,5.55111512312578e-17,0
1157,"simple_mode",-0.0542958184594871,14.3737016984939,0.996987932718982,-0.0542958184594871,14.7002353850454,0.997054838919663,0,0.326533686551512,6.69062006808385e-05
1157,"weighted_median",-0.00726533206677008,0.0531089555421889,0.891188482551155,-0.00726533206677033,0.053631786324224,0.892242729538019,2.4459601011273e-16,0.000522830782035084,0.00105424698686374
1157,"weighted_mode",-0.0542958184594871,14.3737016984939,0.996987932718982,-0.0542958184594871,15.6708864112919,0.997237260749773,0,1.29718471279799,0.000249328030791585
1158,"egger",0.242177596627913,0.0963735163214718,0.012368462296126,0.242177596627913,0.0963735163214717,0.0123684622961261,3.05311331771918e-16,5.55111512312578e-17,5.03069808033274e-17
1158,"ivw",0.039353633897399,0.0664354263872364,0.553610102741624,0.039353633897399,0.0664354263872364,0.553610102741624,2.08166817117217e-17,0,1.11022302462516e-16
1158,"simple_mode",0.617450617413535,26.5383447077478,0.981449438196783,0.617450617413535,31.6362467756806,0.984438280540623,0,5.09790206793278,0.00298884234384011
1158,"weighted_median",0.0419121843260577,0.0554426426156366,0.449675728345373,0.0419121843260577,0.056640243566364,0.459317091288736,0,0.0011976009507274,0.00964136294336321
1158,"weighted_mode",0.617450617413535,26.5383447077478,0.981449438196783,0.617450617413535,31.2109483441646,0.984226255097258,0,4.67260363641685,0.00277681690047482
1159,"egger",0.0696838669983919,0.104977218080804,0.507202720176918,0.0696838669983918,0.104977218080804,0.507202720176919,9.71445146547012e-17,8.32667268468867e-17,9.99200722162641e-16
1159,"ivw",0.163150751010107,0.0707037036778355,0.0210254227801121,0.163150751010107,0.0707037036778355,0.0210254227801122,1.11022302462516e-16,1.38777878078145e-17,5.55111512312578e-17
1159,"simple_mode",0.21890758991908,25.7532359812834,0.993222153692139,0.21890758991908,18.0919473207567,0.990352099207984,0,7.66128866052662,0.00287005448415512
1159,"weighted_median",0.0283149201992151,0.0581042872553372,0.626037199087828,0.0283149201992156,0.0585154688051192,0.628465514477882,5.55111512312578e-16,0.000411181549781994,0.00242831539005395
1159,"weighted_mode",0.21890758991908,25.7532359812834,0.993222153692139,0.21890758991908,28.1481443155379,0.99379881612167,0,2.39490833425456,0.000576662429530805
116,"egger",-0.119064820581301,0.0796904062696749,0.135943869158638,-0.119064820581302,0.079690406269675,0.135943869158637,5.27355936696949e-16,1.11022302462516e-16,1.13797860024079e-15
116,"ivw",0.0185796352735673,0.0569505270837467,0.744241513622786,0.0185796352735673,0.0569505270837466,0.744241513622785,5.55111512312578e-17,2.08166817117217e-17,8.88178419700125e-16
116,"simple_mode",-0.0140753528566211,12.0650635299972,0.999069754609662,-0.0140753528566211,11.3700950310235,0.999012895725079,0,0.694968498973642,5.68588845829554e-05
116,"weighted_median",-0.0849709786134744,0.0502455340807739,0.0908148323478696,-0.0849709786134743,0.0540100088977877,0.115662089911055,4.16333634234434e-17,0.00376447481701379,0.0248472575631858
116,"weighted_mode",-0.0140753528566211,12.0650635299972,0.999069754609662,-0.0140753528566211,14.7844658940268,0.999240860598826,0,2.71940236402965,0.000171105989164144
1160,"egger",-0.115506885616664,0.0942561322081276,0.221127565728052,-0.115506885616665,0.0942561322081276,0.221127565728049,5.55111512312578e-16,5.55111512312578e-17,2.4980018054066e-15
1160,"ivw",-0.105747238350628,0.0591454837612271,0.07378933846947,-0.105747238350628,0.0591454837612271,0.0737893384694695,1.66533453693773e-16,1.38777878078145e-17,5.82867087928207e-16
1160,"simple_mode",0.223358063581355,12.5750826446929,0.985837633051297,0.223358063581355,9.98547697816712,0.982165355245123,0,2.58960566652581,0.00367227780617352
1160,"weighted_median",-0.0593365141653849,0.0644402133396179,0.357155132766887,-0.059336514165385,0.0607801803119641,0.32894170660977,3.46944695195361e-17,0.00366003302765378,0.0282134261571167
1160,"weighted_mode",0.223358063581355,12.5750826446929,0.985837633051297,0.223358063581355,11.4337805640579,0.984424139833668,0,1.14130208063504,0.00141349321762829
1161,"egger",0.119445527114868,0.0739940489345869,0.107263843243438,0.119445527114868,0.0739940489345869,0.107263843243438,1.38777878078145e-17,1.38777878078145e-17,8.32667268468867e-17
1161,"ivw",0.0668079439370373,0.0543807191044,0.219250840407613,0.0668079439370373,0.0543807191044,0.219250840407613,1.38777878078145e-17,6.93889390390723e-18,8.32667268468867e-17
1161,"simple_mode",0.336277488989096,6.71956718233084,0.960111955935252,0.336277488989096,6.69125685341433,0.95994333396852,0,0.028310328916505,0.000168621966731175
1161,"weighted_median",0.00954030576982793,0.041793525332489,0.819434527418771,0.00954030576982793,0.0493186956362074,0.846612846768999,0,0.00752517030371833,0.0271783193502276
1161,"weighted_mode",-0.133480957898656,6.61899306061777,0.983920748554804,-0.133480957898656,6.85518610830719,0.984474682118797,0,0.236193047689415,0.000553933563992914
1162,"egger",-0.113529205402842,0.0933959485524479,0.224869746090953,-0.113529205402842,0.093395948552448,0.224869746090952,2.35922392732846e-16,1.2490009027033e-16,3.05311331771918e-16
1162,"ivw",-0.0996517654135042,0.0672655490358057,0.13848187826086,-0.0996517654135041,0.0672655490358056,0.13848187826086,1.2490009027033e-16,6.93889390390723e-17,5.55111512312578e-17
1162,"simple_mode",0.069476494589563,13.3640477717359,0.995854605517822,0.069476494589563,12.3202395999453,0.99550339867526,0,1.0438081717906,0.00035120684256229
1162,"weighted_median",-0.0949984941905555,0.0591541602544559,0.10828537724279,-0.0949984941905555,0.053644785837647,0.076580609714795,0,0.00550937441680888,0.0317047675279948
1162,"weighted_mode",0.069476494589563,13.3640477717359,0.995854605517822,0.069476494589563,16.2879928995123,0.996598762536814,0,2.92394512777646,0.000744157018991998
1163,"egger",0.115375724998678,0.0771113395931153,0.135388205023952,0.115375724998677,0.0771113395931151,0.135388205023954,9.85322934354826e-16,1.66533453693773e-16,2.47024622979097e-15
1163,"ivw",-0.0275160590930221,0.0522085776990206,0.598165142276045,-0.0275160590930221,0.0522085776990205,0.598165142276044,6.93889390390723e-18,1.38777878078145e-17,2.22044604925031e-16
